YEAR,DOY,HR,kP
2016,65,16,3
2016,65,17,3
2016,65,18,0
2016,65,19,0
2016,65,20,0
2016,65,21,3
2016,65,22,3
2016,65,23,3
2016,66,0,0
2016,66,1,0
2016,66,2,0
2016,66,3,7
2016,66,4,7
2016,66,5,7
2016,66,6,20
2016,66,7,20
2016,66,8,20
2016,66,9,20
2016,66,10,20
2016,66,11,20
2016,66,12,27
2016,66,13,27
2016,66,14,27
2016,66,15,50
2016,66,16,50
2016,66,17,50
2016,66,18,60
2016,66,19,60
2016,66,20,60
2016,66,21,63
2016,66,22,63
2016,66,23,63
2016,67,0,43
2016,67,1,43
2016,67,2,43
2016,67,3,47
2016,67,4,47
2016,67,5,47
2016,67,6,37
2016,67,7,37
2016,67,8,37
2016,67,9,27
2016,67,10,27
2016,67,11,27
2016,67,12,27
2016,67,13,27
2016,67,14,27
2016,67,15,33
2016,67,16,33
2016,67,17,33
2016,67,18,37
2016,67,19,37
2016,67,20,37
2016,67,21,47
2016,67,22,47
2016,67,23,47
2016,68,0,23
2016,68,1,23
2016,68,2,23
2016,68,3,20
2016,68,4,20
2016,68,5,20
2016,68,6,17
2016,68,7,17
2016,68,8,17
2016,68,9,17
2016,68,10,17
2016,68,11,17
2016,68,12,20
2016,68,13,20
2016,68,14,20
2016,68,15,13
2016,68,16,13
2016,68,17,13
2016,68,18,23
2016,68,19,23
2016,68,20,23
2016,68,21,7
2016,68,22,7
2016,68,23,7
2016,69,0,20
2016,69,1,20
2016,69,2,20
2016,69,3,17
2016,69,4,17
2016,69,5,17
2016,69,6,13
2016,69,7,13
2016,69,8,13
2016,69,9,13
2016,69,10,13
2016,69,11,13
2016,69,12,20
2016,69,13,20
2016,69,14,20
2016,69,15,17
2016,69,16,17
2016,69,17,17
2016,69,18,13
2016,69,19,13
2016,69,20,13
2016,69,21,17
2016,69,22,17
2016,69,23,17
2016,70,0,20
2016,70,1,20
2016,70,2,20
2016,70,3,27
2016,70,4,27
2016,70,5,27
2016,70,6,17
2016,70,7,17
2016,70,8,17
2016,70,9,13
2016,70,10,13
2016,70,11,13
2016,70,12,13
2016,70,13,13
2016,70,14,13
2016,70,15,10
2016,70,16,10
2016,70,17,10
2016,70,18,17
2016,70,19,17
2016,70,20,17
2016,70,21,23
2016,70,22,23
2016,70,23,23
2016,71,0,13
2016,71,1,13
2016,71,2,13
2016,71,3,27
2016,71,4,27
2016,71,5,27
2016,71,6,30
2016,71,7,30
2016,71,8,30
2016,71,9,33
2016,71,10,33
2016,71,11,33
2016,71,12,53
2016,71,13,53
2016,71,14,53
2016,71,15,30
2016,71,16,30
2016,71,17,30
2016,71,18,33
2016,71,19,33
2016,71,20,33
2016,71,21,27
2016,71,22,27
2016,71,23,27
2016,72,0,30
2016,72,1,30
2016,72,2,30
2016,72,3,30
2016,72,4,30
2016,72,5,30
2016,72,6,20
2016,72,7,20
2016,72,8,20
2016,72,9,17
2016,72,10,17
2016,72,11,17
2016,72,12,10
2016,72,13,10
2016,72,14,10
2016,72,15,33
2016,72,16,33
2016,72,17,33
2016,72,18,33
2016,72,19,33
2016,72,20,33
2016,72,21,7
2016,72,22,7
2016,72,23,7
2016,73,0,3
2016,73,1,3
2016,73,2,3
2016,73,3,17
2016,73,4,17
2016,73,5,17
2016,73,6,7
2016,73,7,7
2016,73,8,7
2016,73,9,10
2016,73,10,10
2016,73,11,10
2016,73,12,7
2016,73,13,7
2016,73,14,7
2016,73,15,3
2016,73,16,3
2016,73,17,3
2016,73,18,0
2016,73,19,0
2016,73,20,0
2016,73,21,7
2016,73,22,7
2016,73,23,7
2016,74,0,17
2016,74,1,17
2016,74,2,17
2016,74,3,13
2016,74,4,13
2016,74,5,13
2016,74,6,13
2016,74,7,13
2016,74,8,13
2016,74,9,10
2016,74,10,10
2016,74,11,10
2016,74,12,7
2016,74,13,7
2016,74,14,7
2016,74,15,23
2016,74,16,23
2016,74,17,23
2016,74,18,33
2016,74,19,33
2016,74,20,33
2016,74,21,50
2016,74,22,50
2016,74,23,50
2016,75,0,40
2016,75,1,40
2016,75,2,40
2016,75,3,40
2016,75,4,40
2016,75,5,40
2016,75,6,43
2016,75,7,43
2016,75,8,43
2016,75,9,33
2016,75,10,33
2016,75,11,33
2016,75,12,13
2016,75,13,13
2016,75,14,13
2016,75,15,27
2016,75,16,27
2016,75,17,27
2016,75,18,53
2016,75,19,53
2016,75,20,53
2016,75,21,33
2016,75,22,33
2016,75,23,33
2016,76,0,50
2016,76,1,50
2016,76,2,50
2016,76,3,27
2016,76,4,27
2016,76,5,27
2016,76,6,27
2016,76,7,27
2016,76,8,27
2016,76,9,30
2016,76,10,30
2016,76,11,30
2016,76,12,27
2016,76,13,27
2016,76,14,27
2016,76,15,13
2016,76,16,13
2016,76,17,13
2016,76,18,30
2016,76,19,30
2016,76,20,30
2016,76,21,47
2016,76,22,47
2016,76,23,47
2016,77,0,47
2016,77,1,47
2016,77,2,47
2016,77,3,47
2016,77,4,47
2016,77,5,47
2016,77,6,37
2016,77,7,37
2016,77,8,37
2016,77,9,40
2016,77,10,40
2016,77,11,40
2016,77,12,20
2016,77,13,20
2016,77,14,20
2016,77,15,33
2016,77,16,33
2016,77,17,33
2016,77,18,30
2016,77,19,30
2016,77,20,30
2016,77,21,27
2016,77,22,27
2016,77,23,27
2016,78,0,13
2016,78,1,13
2016,78,2,13
2016,78,3,20
2016,78,4,20
2016,78,5,20
2016,78,6,23
2016,78,7,23
2016,78,8,23
2016,78,9,17
2016,78,10,17
2016,78,11,17
2016,78,12,20
2016,78,13,20
2016,78,14,20
2016,78,15,20
2016,78,16,20
2016,78,17,20
2016,78,18,20
2016,78,19,20
2016,78,20,20
2016,78,21,23
2016,78,22,23
2016,78,23,23
2016,79,0,20
2016,79,1,20
2016,79,2,20
2016,79,3,30
2016,79,4,30
2016,79,5,30
2016,79,6,37
2016,79,7,37
2016,79,8,37
2016,79,9,37
2016,79,10,37
2016,79,11,37
2016,79,12,30
2016,79,13,30
2016,79,14,30
2016,79,15,37
2016,79,16,37
2016,79,17,37
2016,79,18,23
2016,79,19,23
2016,79,20,23
2016,79,21,10
2016,79,22,10
2016,79,23,10
2016,80,0,13
2016,80,1,13
2016,80,2,13
2016,80,3,27
2016,80,4,27
2016,80,5,27
2016,80,6,13
2016,80,7,13
2016,80,8,13
2016,80,9,13
2016,80,10,13
2016,80,11,13
2016,80,12,17
2016,80,13,17
2016,80,14,17
2016,80,15,37
2016,80,16,37
2016,80,17,37
2016,80,18,37
2016,80,19,37
2016,80,20,37
2016,80,21,17
2016,80,22,17
2016,80,23,17
2016,81,0,20
2016,81,1,20
2016,81,2,20
2016,81,3,13
2016,81,4,13
2016,81,5,13
2016,81,6,17
2016,81,7,17
2016,81,8,17
2016,81,9,17
2016,81,10,17
2016,81,11,17
2016,81,12,17
2016,81,13,17
2016,81,14,17
2016,81,15,17
2016,81,16,17
2016,81,17,17
2016,81,18,10
2016,81,19,10
2016,81,20,10
2016,81,21,23
2016,81,22,23
2016,81,23,23
2016,82,0,23
2016,82,1,23
2016,82,2,23
2016,82,3,23
2016,82,4,23
2016,82,5,23
2016,82,6,13
2016,82,7,13
2016,82,8,13
2016,82,9,20
2016,82,10,20
2016,82,11,20
2016,82,12,10
2016,82,13,10
2016,82,14,10
2016,82,15,3
2016,82,16,3
2016,82,17,3
2016,82,18,3
2016,82,19,3
2016,82,20,3
2016,82,21,17
2016,82,22,17
2016,82,23,17
2016,83,0,17
2016,83,1,17
2016,83,2,17
2016,83,3,33
2016,83,4,33
2016,83,5,33
2016,83,6,37
2016,83,7,37
2016,83,8,37
2016,83,9,17
2016,83,10,17
2016,83,11,17
2016,83,12,17
2016,83,13,17
2016,83,14,17
2016,83,15,10
2016,83,16,10
2016,83,17,10
2016,83,18,13
2016,83,19,13
2016,83,20,13
2016,83,21,27
2016,83,22,27
2016,83,23,27
2016,84,0,27
2016,84,1,27
2016,84,2,27
2016,84,3,17
2016,84,4,17
2016,84,5,17
2016,84,6,17
2016,84,7,17
2016,84,8,17
2016,84,9,10
2016,84,10,10
2016,84,11,10
2016,84,12,13
2016,84,13,13
2016,84,14,13
2016,84,15,13
2016,84,16,13
2016,84,17,13
2016,84,18,7
2016,84,19,7
2016,84,20,7
2016,84,21,13
2016,84,22,13
2016,84,23,13
2016,85,0,30
2016,85,1,30
2016,85,2,30
2016,85,3,17
2016,85,4,17
2016,85,5,17
2016,85,6,10
2016,85,7,10
2016,85,8,10
2016,85,9,13
2016,85,10,13
2016,85,11,13
2016,85,12,10
2016,85,13,10
2016,85,14,10
2016,85,15,10
2016,85,16,10
2016,85,17,10
2016,85,18,3
2016,85,19,3
2016,85,20,3
2016,85,21,0
2016,85,22,0
2016,85,23,0
2016,86,0,0
2016,86,1,0
2016,86,2,0
2016,86,3,0
2016,86,4,0
2016,86,5,0
2016,86,6,7
2016,86,7,7
2016,86,8,7
2016,86,9,3
2016,86,10,3
2016,86,11,3
2016,86,12,7
2016,86,13,7
2016,86,14,7
2016,86,15,3
2016,86,16,3
2016,86,17,3
2016,86,18,7
2016,86,19,7
2016,86,20,7
2016,86,21,7
2016,86,22,7
2016,86,23,7
2016,87,0,27
2016,87,1,27
2016,87,2,27
2016,87,3,20
2016,87,4,20
2016,87,5,20
2016,87,6,30
2016,87,7,30
2016,87,8,30
2016,87,9,27
2016,87,10,27
2016,87,11,27
2016,87,12,23
2016,87,13,23
2016,87,14,23
2016,87,15,33
2016,87,16,33
2016,87,17,33
2016,87,18,23
2016,87,19,23
2016,87,20,23
2016,87,21,20
2016,87,22,20
2016,87,23,20
2016,88,0,20
2016,88,1,20
2016,88,2,20
2016,88,3,37
2016,88,4,37
2016,88,5,37
2016,88,6,10
2016,88,7,10
2016,88,8,10
2016,88,9,7
2016,88,10,7
2016,88,11,7
2016,88,12,17
2016,88,13,17
2016,88,14,17
2016,88,15,13
2016,88,16,13
2016,88,17,13
2016,88,18,27
2016,88,19,27
2016,88,20,27
2016,88,21,27
2016,88,22,27
2016,88,23,27
2016,89,0,33
2016,89,1,33
2016,89,2,33
2016,89,3,33
2016,89,4,33
2016,89,5,33
2016,89,6,23
2016,89,7,23
2016,89,8,23
2016,89,9,27
2016,89,10,27
2016,89,11,27
2016,89,12,27
2016,89,13,27
2016,89,14,27
2016,89,15,27
2016,89,16,27
2016,89,17,27
2016,89,18,13
2016,89,19,13
2016,89,20,13
2016,89,21,13
2016,89,22,13
2016,89,23,13
2016,90,0,33
2016,90,1,33
2016,90,2,33
2016,90,3,17
2016,90,4,17
2016,90,5,17
2016,90,6,13
2016,90,7,13
2016,90,8,13
2016,90,9,20
2016,90,10,20
2016,90,11,20
2016,90,12,33
2016,90,13,33
2016,90,14,33
2016,90,15,23
2016,90,16,23
2016,90,17,23
2016,90,18,33
2016,90,19,33
2016,90,20,33
2016,90,21,20
2016,90,22,20
2016,90,23,20
2016,91,0,30
2016,91,1,30
2016,91,2,30
2016,91,3,27
2016,91,4,27
2016,91,5,27
2016,91,6,13
2016,91,7,13
2016,91,8,13
2016,91,9,7
2016,91,10,7
2016,91,11,7
2016,91,12,10
2016,91,13,10
2016,91,14,10
2016,91,15,10
2016,91,16,10
2016,91,17,10
2016,91,18,3
2016,91,19,3
2016,91,20,3
2016,91,21,10
2016,91,22,10
2016,91,23,10
2016,92,0,13
2016,92,1,13
2016,92,2,13
2016,92,3,0
2016,92,4,0
2016,92,5,0
2016,92,6,0
2016,92,7,0
2016,92,8,0
2016,92,9,0
2016,92,10,0
2016,92,11,0
2016,92,12,3
2016,92,13,3
2016,92,14,3
2016,92,15,3
2016,92,16,3
2016,92,17,3
2016,92,18,10
2016,92,19,10
2016,92,20,10
2016,92,21,7
2016,92,22,7
2016,92,23,7
2016,93,0,20
2016,93,1,20
2016,93,2,20
2016,93,3,3
2016,93,4,3
2016,93,5,3
2016,93,6,0
2016,93,7,0
2016,93,8,0
2016,93,9,3
2016,93,10,3
2016,93,11,3
2016,93,12,27
2016,93,13,27
2016,93,14,27
2016,93,15,50
2016,93,16,50
2016,93,17,50
2016,93,18,43
2016,93,19,43
2016,93,20,43
2016,93,21,50
2016,93,22,50
2016,93,23,50
2016,94,0,43
2016,94,1,43
2016,94,2,43
2016,94,3,33
2016,94,4,33
2016,94,5,33
2016,94,6,30
2016,94,7,30
2016,94,8,30
2016,94,9,27
2016,94,10,27
2016,94,11,27
2016,94,12,7
2016,94,13,7
2016,94,14,7
2016,94,15,17
2016,94,16,17
2016,94,17,17
2016,94,18,17
2016,94,19,17
2016,94,20,17
2016,94,21,37
2016,94,22,37
2016,94,23,37
2016,95,0,27
2016,95,1,27
2016,95,2,27
2016,95,3,27
2016,95,4,27
2016,95,5,27
2016,95,6,10
2016,95,7,10
2016,95,8,10
2016,95,9,13
2016,95,10,13
2016,95,11,13
2016,95,12,17
2016,95,13,17
2016,95,14,17
2016,95,15,3
2016,95,16,3
2016,95,17,3
2016,95,18,3
2016,95,19,3
2016,95,20,3
2016,95,21,10
2016,95,22,10
2016,95,23,10
2016,96,0,10
2016,96,1,10
2016,96,2,10
2016,96,3,10
2016,96,4,10
2016,96,5,10
2016,96,6,3
2016,96,7,3
2016,96,8,3
2016,96,9,7
2016,96,10,7
2016,96,11,7
2016,96,12,20
2016,96,13,20
2016,96,14,20
2016,96,15,13
2016,96,16,13
2016,96,17,13
2016,96,18,27
2016,96,19,27
2016,96,20,27
2016,96,21,13
2016,96,22,13
2016,96,23,13
2016,97,0,20
2016,97,1,20
2016,97,2,20
2016,97,3,10
2016,97,4,10
2016,97,5,10
2016,97,6,13
2016,97,7,13
2016,97,8,13
2016,97,9,23
2016,97,10,23
2016,97,11,23
2016,97,12,20
2016,97,13,20
2016,97,14,20
2016,97,15,20
2016,97,16,20
2016,97,17,20
2016,97,18,7
2016,97,19,7
2016,97,20,7
2016,97,21,10
2016,97,22,10
2016,97,23,10
2016,98,0,20
2016,98,1,20
2016,98,2,20
2016,98,3,10
2016,98,4,10
2016,98,5,10
2016,98,6,7
2016,98,7,7
2016,98,8,7
2016,98,9,13
2016,98,10,13
2016,98,11,13
2016,98,12,10
2016,98,13,10
2016,98,14,10
2016,98,15,23
2016,98,16,23
2016,98,17,23
2016,98,18,47
2016,98,19,47
2016,98,20,47
2016,98,21,57
2016,98,22,57
2016,98,23,57
2016,99,0,47
2016,99,1,47
2016,99,2,47
2016,99,3,27
2016,99,4,27
2016,99,5,27
2016,99,6,10
2016,99,7,10
2016,99,8,10
2016,99,9,7
2016,99,10,7
2016,99,11,7
2016,99,12,3
2016,99,13,3
2016,99,14,3
2016,99,15,3
2016,99,16,3
2016,99,17,3
2016,99,18,7
2016,99,19,7
2016,99,20,7
2016,99,21,3
2016,99,22,3
2016,99,23,3
2016,100,0,0
2016,100,1,0
2016,100,2,0
2016,100,3,0
2016,100,4,0
2016,100,5,0
2016,100,6,0
2016,100,7,0
2016,100,8,0
2016,100,9,3
2016,100,10,3
2016,100,11,3
2016,100,12,7
2016,100,13,7
2016,100,14,7
2016,100,15,10
2016,100,16,10
2016,100,17,10
2016,100,18,3
2016,100,19,3
2016,100,20,3
2016,100,21,3
2016,100,22,3
2016,100,23,3
2016,101,0,10
2016,101,1,10
2016,101,2,10
2016,101,3,20
2016,101,4,20
2016,101,5,20
2016,101,6,27
2016,101,7,27
2016,101,8,27
2016,101,9,17
2016,101,10,17
2016,101,11,17
2016,101,12,13
2016,101,13,13
2016,101,14,13
2016,101,15,7
2016,101,16,7
2016,101,17,7
2016,101,18,7
2016,101,19,7
2016,101,20,7
2016,101,21,23
2016,101,22,23
2016,101,23,23
2016,102,0,0
2016,102,1,0
2016,102,2,0
2016,102,3,0
2016,102,4,0
2016,102,5,0
2016,102,6,0
2016,102,7,0
2016,102,8,0
2016,102,9,7
2016,102,10,7
2016,102,11,7
2016,102,12,17
2016,102,13,17
2016,102,14,17
2016,102,15,30
2016,102,16,30
2016,102,17,30
2016,102,18,17
2016,102,19,17
2016,102,20,17
2016,102,21,10
2016,102,22,10
2016,102,23,10
2016,103,0,27
2016,103,1,27
2016,103,2,27
2016,103,3,27
2016,103,4,27
2016,103,5,27
2016,103,6,13
2016,103,7,13
2016,103,8,13
2016,103,9,20
2016,103,10,20
2016,103,11,20
2016,103,12,33
2016,103,13,33
2016,103,14,33
2016,103,15,33
2016,103,16,33
2016,103,17,33
2016,103,18,40
2016,103,19,40
2016,103,20,40
2016,103,21,50
2016,103,22,50
2016,103,23,50
2016,104,0,50
2016,104,1,50
2016,104,2,50
2016,104,3,37
2016,104,4,37
2016,104,5,37
2016,104,6,40
2016,104,7,40
2016,104,8,40
2016,104,9,40
2016,104,10,40
2016,104,11,40
2016,104,12,40
2016,104,13,40
2016,104,14,40
2016,104,15,37
2016,104,16,37
2016,104,17,37
2016,104,18,33
2016,104,19,33
2016,104,20,33
2016,104,21,27
2016,104,22,27
2016,104,23,27
2016,105,0,33
2016,105,1,33
2016,105,2,33
2016,105,3,30
2016,105,4,30
2016,105,5,30
2016,105,6,23
2016,105,7,23
2016,105,8,23
2016,105,9,43
2016,105,10,43
2016,105,11,43
2016,105,12,40
2016,105,13,40
2016,105,14,40
2016,105,15,47
2016,105,16,47
2016,105,17,47
2016,105,18,33
2016,105,19,33
2016,105,20,33
2016,105,21,33
2016,105,22,33
2016,105,23,33
2016,106,0,40
2016,106,1,40
2016,106,2,40
2016,106,3,20
2016,106,4,20
2016,106,5,20
2016,106,6,3
2016,106,7,3
2016,106,8,3
2016,106,9,7
2016,106,10,7
2016,106,11,7
2016,106,12,13
2016,106,13,13
2016,106,14,13
2016,106,15,20
2016,106,16,20
2016,106,17,20
2016,106,18,13
2016,106,19,13
2016,106,20,13
2016,106,21,17
2016,106,22,17
2016,106,23,17
2016,107,0,3
2016,107,1,3
2016,107,2,3
2016,107,3,3
2016,107,4,3
2016,107,5,3
2016,107,6,20
2016,107,7,20
2016,107,8,20
2016,107,9,23
2016,107,10,23
2016,107,11,23
2016,107,12,20
2016,107,13,20
2016,107,14,20
2016,107,15,30
2016,107,16,30
2016,107,17,30
2016,107,18,37
2016,107,19,37
2016,107,20,37
2016,107,21,37
2016,107,22,37
2016,107,23,37
2016,108,0,37
2016,108,1,37
2016,108,2,37
2016,108,3,40
2016,108,4,40
2016,108,5,40
2016,108,6,33
2016,108,7,33
2016,108,8,33
2016,108,9,20
2016,108,10,20
2016,108,11,20
2016,108,12,27
2016,108,13,27
2016,108,14,27
2016,108,15,30
2016,108,16,30
2016,108,17,30
2016,108,18,40
2016,108,19,40
2016,108,20,40
2016,108,21,27
2016,108,22,27
2016,108,23,27
2016,109,0,23
2016,109,1,23
2016,109,2,23
2016,109,3,10
2016,109,4,10
2016,109,5,10
2016,109,6,17
2016,109,7,17
2016,109,8,17
2016,109,9,13
2016,109,10,13
2016,109,11,13
2016,109,12,7
2016,109,13,7
2016,109,14,7
2016,109,15,0
2016,109,16,0
2016,109,17,0
2016,109,18,10
2016,109,19,10
2016,109,20,10
2016,109,21,7
2016,109,22,7
2016,109,23,7
2016,110,0,0
2016,110,1,0
2016,110,2,0
2016,110,3,3
2016,110,4,3
2016,110,5,3
2016,110,6,3
2016,110,7,3
2016,110,8,3
2016,110,9,3
2016,110,10,3
2016,110,11,3
2016,110,12,10
2016,110,13,10
2016,110,14,10
2016,110,15,3
2016,110,16,3
2016,110,17,3
2016,110,18,0
2016,110,19,0
2016,110,20,0
2016,110,21,3
2016,110,22,3
2016,110,23,3
2016,111,0,0
2016,111,1,0
2016,111,2,0
2016,111,3,13
2016,111,4,13
2016,111,5,13
2016,111,6,10
2016,111,7,10
2016,111,8,10
2016,111,9,13
2016,111,10,13
2016,111,11,13
2016,111,12,7
2016,111,13,7
2016,111,14,7
2016,111,15,3
2016,111,16,3
2016,111,17,3
2016,111,18,3
2016,111,19,3
2016,111,20,3
2016,111,21,7
2016,111,22,7
2016,111,23,7
2016,112,0,3
2016,112,1,3
2016,112,2,3
2016,112,3,17
2016,112,4,17
2016,112,5,17
2016,112,6,7
2016,112,7,7
2016,112,8,7
2016,112,9,10
2016,112,10,10
2016,112,11,10
2016,112,12,10
2016,112,13,10
2016,112,14,10
2016,112,15,13
2016,112,16,13
2016,112,17,13
2016,112,18,13
2016,112,19,13
2016,112,20,13
2016,112,21,10
2016,112,22,10
2016,112,23,10
2016,113,0,20
2016,113,1,20
2016,113,2,20
2016,113,3,13
2016,113,4,13
2016,113,5,13
2016,113,6,13
2016,113,7,13
2016,113,8,13
2016,113,9,17
2016,113,10,17
2016,113,11,17
2016,113,12,30
2016,113,13,30
2016,113,14,30
2016,113,15,37
2016,113,16,37
2016,113,17,37
2016,113,18,27
2016,113,19,27
2016,113,20,27
2016,113,21,40
2016,113,22,40
2016,113,23,40
2016,114,0,13
2016,114,1,13
2016,114,2,13
2016,114,3,23
2016,114,4,23
2016,114,5,23
2016,114,6,10
2016,114,7,10
2016,114,8,10
2016,114,9,17
2016,114,10,17
2016,114,11,17
2016,114,12,23
2016,114,13,23
2016,114,14,23
2016,114,15,17
2016,114,16,17
2016,114,17,17
2016,114,18,27
2016,114,19,27
2016,114,20,27
2016,114,21,47
2016,114,22,47
2016,114,23,47
2016,115,0,13
2016,115,1,13
2016,115,2,13
2016,115,3,13
2016,115,4,13
2016,115,5,13
2016,115,6,17
2016,115,7,17
2016,115,8,17
2016,115,9,17
2016,115,10,17
2016,115,11,17
2016,115,12,30
2016,115,13,30
2016,115,14,30
2016,115,15,40
2016,115,16,40
2016,115,17,40
2016,115,18,33
2016,115,19,33
2016,115,20,33
2016,115,21,10
2016,115,22,10
2016,115,23,10
2016,116,0,10
2016,116,1,10
2016,116,2,10
2016,116,3,13
2016,116,4,13
2016,116,5,13
2016,116,6,17
2016,116,7,17
2016,116,8,17
2016,116,9,17
2016,116,10,17
2016,116,11,17
2016,116,12,17
2016,116,13,17
2016,116,14,17
2016,116,15,13
2016,116,16,13
2016,116,17,13
2016,116,18,10
2016,116,19,10
2016,116,20,10
2016,116,21,0
2016,116,22,0
2016,116,23,0
2016,117,0,7
2016,117,1,7
2016,117,2,7
2016,117,3,7
2016,117,4,7
2016,117,5,7
2016,117,6,7
2016,117,7,7
2016,117,8,7
2016,117,9,13
2016,117,10,13
2016,117,11,13
2016,117,12,17
2016,117,13,17
2016,117,14,17
2016,117,15,10
2016,117,16,10
2016,117,17,10
2016,117,18,20
2016,117,19,20
2016,117,20,20
2016,117,21,27
2016,117,22,27
2016,117,23,27
2016,118,0,10
2016,118,1,10
2016,118,2,10
2016,118,3,20
2016,118,4,20
2016,118,5,20
2016,118,6,23
2016,118,7,23
2016,118,8,23
2016,118,9,17
2016,118,10,17
2016,118,11,17
2016,118,12,27
2016,118,13,27
2016,118,14,27
2016,118,15,30
2016,118,16,30
2016,118,17,30
2016,118,18,23
2016,118,19,23
2016,118,20,23
2016,118,21,23
2016,118,22,23
2016,118,23,23
2016,119,0,20
2016,119,1,20
2016,119,2,20
2016,119,3,10
2016,119,4,10
2016,119,5,10
2016,119,6,10
2016,119,7,10
2016,119,8,10
2016,119,9,10
2016,119,10,10
2016,119,11,10
2016,119,12,10
2016,119,13,10
2016,119,14,10
2016,119,15,3
2016,119,16,3
2016,119,17,3
2016,119,18,7
2016,119,19,7
2016,119,20,7
2016,119,21,3
2016,119,22,3
2016,119,23,3
2016,120,0,7
2016,120,1,7
2016,120,2,7
2016,120,3,10
2016,120,4,10
2016,120,5,10
2016,120,6,0
2016,120,7,0
2016,120,8,0
2016,120,9,3
2016,120,10,3
2016,120,11,3
2016,120,12,3
2016,120,13,3
2016,120,14,3
2016,120,15,3
2016,120,16,3
2016,120,17,3
2016,120,18,10
2016,120,19,10
2016,120,20,10
2016,120,21,7
2016,120,22,7
2016,120,23,7
2016,121,0,3
2016,121,1,3
2016,121,2,3
2016,121,3,13
2016,121,4,13
2016,121,5,13
2016,121,6,13
2016,121,7,13
2016,121,8,13
2016,121,9,13
2016,121,10,13
2016,121,11,13
2016,121,12,20
2016,121,13,20
2016,121,14,20
2016,121,15,20
2016,121,16,20
2016,121,17,20
2016,121,18,23
2016,121,19,23
2016,121,20,23
2016,121,21,30
2016,121,22,30
2016,121,23,30
2016,122,0,23
2016,122,1,23
2016,122,2,23
2016,122,3,20
2016,122,4,20
2016,122,5,20
2016,122,6,20
2016,122,7,20
2016,122,8,20
2016,122,9,23
2016,122,10,23
2016,122,11,23
2016,122,12,30
2016,122,13,30
2016,122,14,30
2016,122,15,33
2016,122,16,33
2016,122,17,33
2016,122,18,40
2016,122,19,40
2016,122,20,40
2016,122,21,37
2016,122,22,37
2016,122,23,37
2016,123,0,50
2016,123,1,50
2016,123,2,50
2016,123,3,57
2016,123,4,57
2016,123,5,57
2016,123,6,17
2016,123,7,17
2016,123,8,17
2016,123,9,23
2016,123,10,23
2016,123,11,23
2016,123,12,27
2016,123,13,27
2016,123,14,27
2016,123,15,33
2016,123,16,33
2016,123,17,33
2016,123,18,47
2016,123,19,47
2016,123,20,47
2016,123,21,47
2016,123,22,47
2016,123,23,47
2016,124,0,33
2016,124,1,33
2016,124,2,33
2016,124,3,33
2016,124,4,33
2016,124,5,33
2016,124,6,23
2016,124,7,23
2016,124,8,23
2016,124,9,17
2016,124,10,17
2016,124,11,17
2016,124,12,13
2016,124,13,13
2016,124,14,13
2016,124,15,17
2016,124,16,17
2016,124,17,17
2016,124,18,17
2016,124,19,17
2016,124,20,17
2016,124,21,23
2016,124,22,23
2016,124,23,23
2016,125,0,17
2016,125,1,17
2016,125,2,17
2016,125,3,10
2016,125,4,10
2016,125,5,10
2016,125,6,0
2016,125,7,0
2016,125,8,0
2016,125,9,10
2016,125,10,10
2016,125,11,10
2016,125,12,10
2016,125,13,10
2016,125,14,10
2016,125,15,10
2016,125,16,10
2016,125,17,10
2016,125,18,3
2016,125,19,3
2016,125,20,3
2016,125,21,7
2016,125,22,7
2016,125,23,7
2016,126,0,0
2016,126,1,0
2016,126,2,0
2016,126,3,13
2016,126,4,13
2016,126,5,13
2016,126,6,17
2016,126,7,17
2016,126,8,17
2016,126,9,20
2016,126,10,20
2016,126,11,20
2016,126,12,20
2016,126,13,20
2016,126,14,20
2016,126,15,23
2016,126,16,23
2016,126,17,23
2016,126,18,10
2016,126,19,10
2016,126,20,10
2016,126,21,20
2016,126,22,20
2016,126,23,20
2016,127,0,23
2016,127,1,23
2016,127,2,23
2016,127,3,17
2016,127,4,17
2016,127,5,17
2016,127,6,17
2016,127,7,17
2016,127,8,17
2016,127,9,27
2016,127,10,27
2016,127,11,27
2016,127,12,30
2016,127,13,30
2016,127,14,30
2016,127,15,37
2016,127,16,37
2016,127,17,37
2016,127,18,43
2016,127,19,43
2016,127,20,43
2016,127,21,30
2016,127,22,30
2016,127,23,30
2016,128,0,37
2016,128,1,37
2016,128,2,37
2016,128,3,10
2016,128,4,10
2016,128,5,10
2016,128,6,13
2016,128,7,13
2016,128,8,13
2016,128,9,20
2016,128,10,20
2016,128,11,20
2016,128,12,17
2016,128,13,17
2016,128,14,17
2016,128,15,20
2016,128,16,20
2016,128,17,20
2016,128,18,10
2016,128,19,10
2016,128,20,10
2016,128,21,30
2016,128,22,30
2016,128,23,30
2016,129,0,57
2016,129,1,57
2016,129,2,57
2016,129,3,63
2016,129,4,63
2016,129,5,63
2016,129,6,60
2016,129,7,60
2016,129,8,60
2016,129,9,47
2016,129,10,47
2016,129,11,47
2016,129,12,53
2016,129,13,53
2016,129,14,53
2016,129,15,57
2016,129,16,57
2016,129,17,57
2016,129,18,57
2016,129,19,57
2016,129,20,57
2016,129,21,63
2016,129,22,63
2016,129,23,63
2016,130,0,63
2016,130,1,63
